ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra
1155,Cliente-119,Produto-68,2023-9-2,303.83
1156,Cliente-23,Produto-64,2023-10-18,186.37
1157,Cliente-105,Produto-23,2023-12-27,295.69
1158,Cliente-192,Produto-88,2023-3-21,334.6
1159,Cliente-364,Produto-73,2023-3-11,402.52
1160,Cliente-291,Produto-91,2023-12-4,167.44
1161,Cliente-51,Produto-52,2023-11-18,216.66
1162,Cliente-461,Produto-42,2023-1-2,460.6
1163,Cliente-281,Produto-100,2023-10-25,72.45
1164,Cliente-453,Produto-99,2023-9-5,90.61
1165,Cliente-200,Produto-87,2023-9-20,256.39
1166,Cliente-353,Produto-21,2023-1-6,204.19
1167,Cliente-296,Produto-96,2023-12-15,281.23
1168,Cliente-227,Produto-80,2023-5-7,492.57
1169,Cliente-142,Produto-4,2023-7-27,330.65
1170,Cliente-258,Produto-91,2023-4-15,398.91
1171,Cliente-373,Produto-68,2023-7-16,242.21
1172,Cliente-185,Produto-59,2023-6-1,473.84
1173,Cliente-328,Produto-82,2023-5-13,296.9
1174,Cliente-431,Produto-12,2023-8-27,18.27
1175,Cliente-334,Produto-51,2023-12-24,190.0
1176,Cliente-225,Produto-80,2023-11-15,322.56
1177,Cliente-81,Produto-16,2023-5-6,298.05
1178,Cliente-87,Produto-53,2023-7-10,452.95
1179,Cliente-60,Produto-44,2023-7-6,10.71
1180,Cliente-390,Produto-26,2023-2-26,283.75
1181,Cliente-283,Produto-44,2023-12-7,439.29
1182,Cliente-158,Produto-31,2023-4-11,53.27
1183,Cliente-463,Produto-80,2023-10-14,124.65
1184,Cliente-368,Produto-38,2023-11-26,493.54
1185,Cliente-318,Produto-35,2023-9-9,348.07
1186,Cliente-307,Produto-43,2023-6-3,319.75
1187,Cliente-191,Produto-49,2023-2-26,430.81
1188,Cliente-154,Produto-81,2023-12-14,174.3
1189,Cliente-227,Produto-27,2023-7-20,415.13
1190,Cliente-46,Produto-41,2023-11-1,311.87
1191,Cliente-135,Produto-33,2023-1-10,499.64
1192,Cliente-121,Produto-98,2023-6-21,119.09
1193,Cliente-10,Produto-79,2023-5-21,391.67
1194,Cliente-219,Produto-52,2023-1-10,15.88
1195,Cliente-474,Produto-18,2023-9-17,173.84
1196,Cliente-423,Produto-75,2023-6-22,373.97
1197,Cliente-343,Produto-67,2023-8-5,98.22
1198,Cliente-249,Produto-75,2023-8-20,431.12
1199,Cliente-123,Produto-11,2023-10-10,247.34
1200,Cliente-79,Produto-81,2023-4-11,459.05
1201,Cliente-87,Produto-96,2023-8-13,27.82
1202,Cliente-258,Produto-69,2023-9-21,319.19
1203,Cliente-321,Produto-74,2023-4-24,341.51
1204,Cliente-133,Produto-60,2023-8-6,480.72
1205,Cliente-94,Produto-90,2023-10-15,38.46
1206,Cliente-488,Produto-27,2023-4-15,144.83
1207,Cliente-301,Produto-47,2023-10-22,133.12
1208,Cliente-37,Produto-42,2023-5-15,64.38
1209,Cliente-42,Produto-19,2023-2-24,177.94
1210,Cliente-143,Produto-2,2023-4-3,429.0
1211,Cliente-499,Produto-75,2023-4-9,423.26
1212,Cliente-426,Produto-75,2023-9-14,381.46
1213,Cliente-146,Produto-94,2023-4-11,89.02
1214,Cliente-327,Produto-20,2023-12-18,356.93
1215,Cliente-177,Produto-54,2023-10-10,37.19
1216,Cliente-108,Produto-67,2023-1-28,341.28
1217,Cliente-70,Produto-3,2023-2-24,390.62
1218,Cliente-444,Produto-73,2023-12-7,334.96
1219,Cliente-198,Produto-37,2023-8-2,89.06
1220,Cliente-254,Produto-53,2023-12-18,73.47
1221,Cliente-441,Produto-92,2023-9-14,433.14
1222,Cliente-105,Produto-65,2023-9-9,335.99
1223,Cliente-419,Produto-77,2023-2-15,15.46
1224,Cliente-227,Produto-8,2023-5-9,130.66
1225,Cliente-500,Produto-11,2023-12-8,447.55
1226,Cliente-252,Produto-4,2023-3-6,342.71
1227,Cliente-390,Produto-98,2023-6-6,373.37
1228,Cliente-239,Produto-80,2023-11-24,486.08
1229,Cliente-196,Produto-48,2023-3-13,472.1
1230,Cliente-429,Produto-34,2023-12-2,73.69
1231,Cliente-179,Produto-17,2023-5-11,186.93
1232,Cliente-267,Produto-85,2023-8-4,298.01
1233,Cliente-376,Produto-38,2023-12-17,27.1
1234,Cliente-291,Produto-26,2023-7-28,426.56
1235,Cliente-272,Produto-100,2023-8-23,82.13
1236,Cliente-162,Produto-15,2023-9-19,488.23
1237,Cliente-45,Produto-31,2023-10-8,418.86
1238,Cliente-13,Produto-12,2023-5-9,161.89
1239,Cliente-130,Produto-96,2023-8-4,382.1
1240,Cliente-198,Produto-90,2023-2-6,356.33
1241,Cliente-425,Produto-24,2023-7-19,427.47
1242,Cliente-225,Produto-29,2023-3-4,246.7
1243,Cliente-123,Produto-6,2023-9-26,89.04
1244,Cliente-78,Produto-19,2023-1-14,407.14
1245,Cliente-301,Produto-16,2023-10-15,437.74
1246,Cliente-458,Produto-57,2023-1-3,468.71
1247,Cliente-99,Produto-10,2023-4-8,459.23
1248,Cliente-251,Produto-78,2023-8-1,355.03
1249,Cliente-451,Produto-24,2023-5-5,306.53
1250,Cliente-8,Produto-81,2023-11-12,318.68
1251,Cliente-254,Produto-77,2023-6-8,82.36
1252,Cliente-52,Produto-26,2023-1-10,225.48
1253,Cliente-374,Produto-95,2023-9-24,269.51
1254,Cliente-377,Produto-23,2023-1-28,421.89
1255,Cliente-53,Produto-29,2023-10-13,435.56
1256,Cliente-271,Produto-100,2023-1-4,355.48
1257,Cliente-100,Produto-41,2023-3-8,165.95
1258,Cliente-280,Produto-97,2023-1-6,41.31
1259,Cliente-366,Produto-38,2023-3-18,267.55
1260,Cliente-489,Produto-16,2023-11-4,136.12
1261,Cliente-288,Produto-8,2023-7-11,217.63
1262,Cliente-403,Produto-99,2023-12-26,81.05
1263,Cliente-16,Produto-35,2023-10-4,496.17
1264,Cliente-164,Produto-71,2023-4-23,403.5
1265,Cliente-310,Produto-2,2023-12-11,249.71
1266,Cliente-14,Produto-89,2023-7-26,232.16
1267,Cliente-238,Produto-65,2023-3-21,306.02
1268,Cliente-185,Produto-51,2023-10-14,352.91
1269,Cliente-180,Produto-42,2023-4-7,76.7
1270,Cliente-299,Produto-90,2023-12-14,272.37
1271,Cliente-300,Produto-97,2023-5-18,240.98
1272,Cliente-413,Produto-68,2023-6-23,396.75
1273,Cliente-205,Produto-1,2023-10-19,65.57
1274,Cliente-51,Produto-21,2023-3-24,394.64
1275,Cliente-264,Produto-89,2023-11-10,251.65
1276,Cliente-15,Produto-10,2023-9-27,267.77
1277,Cliente-397,Produto-74,2023-7-15,178.74
1278,Cliente-463,Produto-64,2023-5-4,241.38
1279,Cliente-118,Produto-71,2023-4-1,270.57
1280,Cliente-274,Produto-46,2023-12-18,472.24
1281,Cliente-342,Produto-22,2023-6-5,30.69
1282,Cliente-357,Produto-57,2023-8-13,309.89
1283,Cliente-267,Produto-29,2023-2-7,427.56
1284,Cliente-388,Produto-54,2023-10-10,132.95
1285,Cliente-78,Produto-72,2023-12-13,112.97
1286,Cliente-450,Produto-11,2023-11-15,13.84
1287,Cliente-333,Produto-7,2023-10-23,248.0
1288,Cliente-145,Produto-23,2023-3-14,360.8
1289,Cliente-54,Produto-16,2023-7-6,331.73
1290,Cliente-134,Produto-97,2023-4-6,135.91
1291,Cliente-248,Produto-48,2023-11-17,340.48
1292,Cliente-120,Produto-100,2023-7-22,422.4
1293,Cliente-500,Produto-13,2023-5-19,490.84
1294,Cliente-222,Produto-32,2023-1-16,469.16
1295,Cliente-200,Produto-67,2023-10-26,402.03
1296,Cliente-304,Produto-42,2023-7-17,148.49
1297,Cliente-80,Produto-82,2023-6-28,396.03
1298,Cliente-316,Produto-90,2023-5-6,413.29
1299,Cliente-48,Produto-1,2023-1-26,109.82
1300,Cliente-97,Produto-88,2023-7-2,386.34
1301,Cliente-166,Produto-81,2023-4-27,201.34
1302,Cliente-312,Produto-2,2023-11-11,17.91
1303,Cliente-283,Produto-65,2023-8-28,100.1
1304,Cliente-123,Produto-55,2023-11-28,118.03
1305,Cliente-66,Produto-97,2023-4-5,209.42
1306,Cliente-78,Produto-69,2023-11-10,368.78
1307,Cliente-171,Produto-39,2023-4-6,277.81
1308,Cliente-153,Produto-23,2023-11-26,106.53
1309,Cliente-197,Produto-99,2023-6-2,473.44
1310,Cliente-409,Produto-15,2023-3-8,246.92
1311,Cliente-363,Produto-100,2023-9-2,438.84
1312,Cliente-162,Produto-99,2023-4-22,226.56
1313,Cliente-121,Produto-11,2023-5-7,323.79
1314,Cliente-393,Produto-42,2023-1-11,49.45
1315,Cliente-329,Produto-97,2023-9-27,105.59
1316,Cliente-464,Produto-33,2023-1-22,479.22
1317,Cliente-279,Produto-53,2023-6-25,224.22
1318,Cliente-26,Produto-47,2023-1-24,329.21
1319,Cliente-57,Produto-96,2023-11-21,112.39
1320,Cliente-417,Produto-62,2023-5-12,254.7
1321,Cliente-431,Produto-64,2023-8-10,197.01
1322,Cliente-311,Produto-53,2023-4-6,131.35
1323,Cliente-228,Produto-74,2023-3-19,433.92
1324,Cliente-492,Produto-50,2023-9-6,77.58
1325,Cliente-184,Produto-53,2023-9-3,154.5
1326,Cliente-359,Produto-27,2023-5-19,11.38
1327,Cliente-91,Produto-89,2023-6-11,18.92
1328,Cliente-46,Produto-35,2023-5-4,149.18
1329,Cliente-161,Produto-18,2023-11-26,242.23
1330,Cliente-65,Produto-48,2023-3-8,223.43
1331,Cliente-130,Produto-89,2023-4-20,411.07
1332,Cliente-216,Produto-4,2023-5-7,244.49
1333,Cliente-477,Produto-64,2023-7-8,451.58
1334,Cliente-194,Produto-78,2023-4-27,254.38
1335,Cliente-93,Produto-90,2023-1-23,238.28
1336,Cliente-132,Produto-26,2023-9-5,269.07
1337,Cliente-179,Produto-66,2023-6-27,17.45
1338,Cliente-117,Produto-29,2023-1-14,398.18
1339,Cliente-192,Produto-34,2023-2-21,73.13
1340,Cliente-106,Produto-69,2023-11-5,218.2
1341,Cliente-62,Produto-55,2023-1-21,433.28
1342,Cliente-99,Produto-24,2023-3-14,320.51
1343,Cliente-423,Produto-68,2023-12-5,320.28
1344,Cliente-125,Produto-46,2023-3-8,325.98
1345,Cliente-210,Produto-77,2023-6-14,291.18
1346,Cliente-9,Produto-23,2023-10-8,243.72
1347,Cliente-136,Produto-21,2023-2-18,471.44
1348,Cliente-364,Produto-1,2023-11-4,148.12
1349,Cliente-287,Produto-97,2023-6-14,228.63
1350,Cliente-76,Produto-1,2023-7-2,322.38
1351,Cliente-368,Produto-36,2023-8-18,181.63
1352,Cliente-96,Produto-86,2023-8-5,55.63
1353,Cliente-27,Produto-11,2023-3-21,89.29
1354,Cliente-204,Produto-70,2023-12-1,201.09
1355,Cliente-109,Produto-68,2023-6-22,256.2
1356,Cliente-409,Produto-78,2023-11-24,419.84
1357,Cliente-488,Produto-66,2023-2-15,447.48
1358,Cliente-403,Produto-4,2023-12-12,305.89
1359,Cliente-121,Produto-20,2023-1-16,362.62
1360,Cliente-91,Produto-36,2023-2-14,360.52
1361,Cliente-19,Produto-14,2023-11-3,334.39
1362,Cliente-488,Produto-42,2023-12-24,206.61
1363,Cliente-421,Produto-20,2023-5-16,35.51
1364,Cliente-83,Produto-41,2023-4-10,68.16
1365,Cliente-210,Produto-54,2023-9-12,153.17
1366,Cliente-244,Produto-93,2023-7-22,472.68
1367,Cliente-490,Produto-61,2023-5-26,491.61
1368,Cliente-299,Produto-43,2023-6-21,70.77
1369,Cliente-411,Produto-56,2023-6-19,319.71
1370,Cliente-15,Produto-5,2023-2-10,245.71
1371,Cliente-94,Produto-59,2023-3-28,174.31
1372,Cliente-311,Produto-98,2023-4-11,185.22
1373,Cliente-68,Produto-63,2023-10-21,161.19
1374,Cliente-386,Produto-58,2023-6-27,11.17
1375,Cliente-281,Produto-61,2023-2-24,465.47
1376,Cliente-31,Produto-24,2023-1-3,415.64
1377,Cliente-245,Produto-68,2023-1-21,485.12
1378,Cliente-202,Produto-73,2023-5-4,439.64
1379,Cliente-491,Produto-40,2023-7-7,240.7
1380,Cliente-360,Produto-93,2023-11-18,381.41
1381,Cliente-45,Produto-39,2023-2-6,412.09
1382,Cliente-99,Produto-20,2023-1-18,312.84
1383,Cliente-398,Produto-56,2023-3-17,430.62
1384,Cliente-272,Produto-39,2023-5-17,321.72
1385,Cliente-110,Produto-90,2023-6-20,321.53
1386,Cliente-16,Produto-35,2023-7-21,309.33
1387,Cliente-149,Produto-22,2023-11-25,335.96
1388,Cliente-331,Produto-30,2023-8-4,20.83
1389,Cliente-204,Produto-49,2023-9-14,26.83
1390,Cliente-258,Produto-54,2023-6-1,480.67
1391,Cliente-455,Produto-51,2023-6-24,492.13
1392,Cliente-89,Produto-39,2023-2-20,352.93
1393,Cliente-83,Produto-12,2023-3-24,140.37
1394,Cliente-450,Produto-34,2023-6-5,315.58
1395,Cliente-48,Produto-16,2023-1-18,41.04
1396,Cliente-249,Produto-29,2023-8-13,161.25
1397,Cliente-11,Produto-95,2023-5-13,224.84
1398,Cliente-334,Produto-84,2023-7-26,23.03
1399,Cliente-259,Produto-28,2023-12-24,375.99
1400,Cliente-18,Produto-1,2023-3-5,441.37
1401,Cliente-275,Produto-48,2023-6-22,283.33
1402,Cliente-391,Produto-56,2023-8-28,458.45
1403,Cliente-450,Produto-4,2023-12-27,456.75
1404,Cliente-471,Produto-5,2023-12-28,382.23
1405,Cliente-270,Produto-72,2023-5-19,23.34
1406,Cliente-484,Produto-85,2023-6-18,391.69
1407,Cliente-244,Produto-94,2023-4-22,307.1
1408,Cliente-339,Produto-70,2023-4-19,69.48
1409,Cliente-206,Produto-65,2023-2-3,285.06
1410,Cliente-112,Produto-65,2023-7-19,17.64
1411,Cliente-21,Produto-12,2023-5-4,350.53
1412,Cliente-96,Produto-35,2023-11-18,77.44
1413,Cliente-232,Produto-48,2023-7-13,165.56
1414,Cliente-205,Produto-37,2023-4-21,406.49
1415,Cliente-189,Produto-54,2023-4-10,102.07
1416,Cliente-23,Produto-59,2023-6-8,301.49
1417,Cliente-270,Produto-57,2023-9-4,250.59
1418,Cliente-283,Produto-34,2023-7-3,211.26
1419,Cliente-129,Produto-13,2023-3-26,42.12
1420,Cliente-126,Produto-27,2023-5-18,190.72
1421,Cliente-129,Produto-98,2023-2-6,161.71
1422,Cliente-88,Produto-91,2023-8-19,123.55
1423,Cliente-30,Produto-95,2023-2-11,272.02
1424,Cliente-431,Produto-70,2023-6-21,383.94
1425,Cliente-176,Produto-85,2023-9-2,493.87
1426,Cliente-64,Produto-40,2023-8-22,462.84
1427,Cliente-144,Produto-74,2023-1-1,67.03
1428,Cliente-138,Produto-24,2023-8-10,48.98
1429,Cliente-96,Produto-29,2023-6-21,47.22
1430,Cliente-171,Produto-23,2023-6-16,354.46
1431,Cliente-473,Produto-40,2023-9-9,314.01
1432,Cliente-46,Produto-56,2023-6-28,305.4
1433,Cliente-168,Produto-86,2023-11-2,429.8
1434,Cliente-467,Produto-31,2023-9-26,170.46
1435,Cliente-368,Produto-1,2023-5-17,375.69
1436,Cliente-443,Produto-58,2023-3-24,36.15
1437,Cliente-411,Produto-52,2023-8-8,239.2
1438,Cliente-443,Produto-27,2023-11-18,454.72
1439,Cliente-421,Produto-8,2023-5-16,388.88
1440,Cliente-262,Produto-88,2023-5-5,416.7
1441,Cliente-466,Produto-42,2023-12-7,330.25
1442,Cliente-228,Produto-53,2023-10-26,183.63
1443,Cliente-35,Produto-55,2023-9-26,206.75
1444,Cliente-28,Produto-54,2023-6-7,246.16
1445,Cliente-89,Produto-31,2023-2-6,365.99
1446,Cliente-141,Produto-91,2023-1-1,289.74
1447,Cliente-31,Produto-10,2023-8-3,369.05
1448,Cliente-22,Produto-39,2023-9-22,483.77
1449,Cliente-478,Produto-85,2023-10-5,134.52
1450,Cliente-364,Produto-75,2023-7-2,429.85
1451,Cliente-487,Produto-18,2023-5-24,216.97
1452,Cliente-105,Produto-45,2023-6-20,48.74
1453,Cliente-125,Produto-86,2023-6-10,390.52
1454,Cliente-438,Produto-57,2023-8-5,21.65
1455,Cliente-30,Produto-97,2023-12-25,234.24
1456,Cliente-265,Produto-92,2023-5-21,232.7
1457,Cliente-10,Produto-71,2023-7-20,24.12
1458,Cliente-34,Produto-82,2023-2-2,442.09
1459,Cliente-18,Produto-92,2023-3-10,425.86
1460,Cliente-65,Produto-61,2023-11-14,204.9
1461,Cliente-124,Produto-48,2023-5-24,218.98
1462,Cliente-488,Produto-81,2023-2-15,80.64
1463,Cliente-194,Produto-74,2023-3-25,296.76
1464,Cliente-372,Produto-68,2023-5-24,315.51
1465,Cliente-84,Produto-83,2023-11-8,494.44
1466,Cliente-377,Produto-96,2023-5-13,318.4
1467,Cliente-365,Produto-95,2023-2-16,376.98
1468,Cliente-256,Produto-65,2023-6-8,403.08
1469,Cliente-273,Produto-15,2023-12-18,326.38
1470,Cliente-403,Produto-40,2023-5-6,348.91
1471,Cliente-120,Produto-32,2023-11-13,100.98
1472,Cliente-377,Produto-77,2023-9-2,274.11
1473,Cliente-471,Produto-86,2023-8-22,134.13
1474,Cliente-343,Produto-66,2023-11-18,151.91
1475,Cliente-290,Produto-48,2023-5-17,429.38
1476,Cliente-267,Produto-49,2023-5-21,400.07
1477,Cliente-499,Produto-92,2023-11-1,213.29
1478,Cliente-216,Produto-33,2023-8-25,167.27
1479,Cliente-54,Produto-90,2023-3-11,202.19
1480,Cliente-355,Produto-94,2023-2-10,456.39
1481,Cliente-274,Produto-86,2023-2-6,70.82
1482,Cliente-361,Produto-37,2023-12-13,478.3
1483,Cliente-46,Produto-69,2023-7-9,381.37
1484,Cliente-22,Produto-74,2023-11-7,229.2
1485,Cliente-55,Produto-57,2023-10-13,237.44
1486,Cliente-218,Produto-4,2023-3-27,481.05
1487,Cliente-35,Produto-3,2023-2-10,400.46
1488,Cliente-409,Produto-25,2023-11-20,228.4
1489,Cliente-408,Produto-81,2023-7-11,436.79
1490,Cliente-385,Produto-33,2023-11-9,379.75
1491,Cliente-109,Produto-53,2023-6-20,113.12
1492,Cliente-41,Produto-69,2023-9-27,47.61
1493,Cliente-369,Produto-81,2023-7-1,84.9
1494,Cliente-324,Produto-17,2023-4-1,98.8
1495,Cliente-191,Produto-82,2023-3-22,40.03
1496,Cliente-191,Produto-48,2023-6-13,126.43
1497,Cliente-328,Produto-50,2023-10-17,57.85
1498,Cliente-421,Produto-79,2023-10-27,133.92
1499,Cliente-27,Produto-25,2023-5-18,96.06
1500,Cliente-20,Produto-84,2023-9-24,218.61
1501,Cliente-158,Produto-83,2023-7-14,386.96
1502,Cliente-325,Produto-20,2023-8-25,290.15
1503,Cliente-218,Produto-41,2023-12-11,430.42
1504,Cliente-62,Produto-23,2023-9-16,212.93
1505,Cliente-247,Produto-95,2023-12-26,325.29
1506,Cliente-430,Produto-6,2023-5-14,214.04
1507,Cliente-493,Produto-68,2023-7-3,417.6
1508,Cliente-117,Produto-58,2023-3-2,170.12
1509,Cliente-304,Produto-61,2023-11-12,335.35
1510,Cliente-242,Produto-32,2023-4-12,110.85
1511,Cliente-107,Produto-60,2023-8-22,499.39
1512,Cliente-202,Produto-43,2023-10-19,333.7
1513,Cliente-43,Produto-46,2023-4-15,147.98
1514,Cliente-500,Produto-16,2023-12-23,471.97
1515,Cliente-99,Produto-90,2023-3-20,437.16
1516,Cliente-10,Produto-4,2023-11-26,335.2
1517,Cliente-338,Produto-8,2023-7-14,345.85
1518,Cliente-394,Produto-17,2023-9-17,414.44
1519,Cliente-276,Produto-55,2023-2-22,204.6
1520,Cliente-303,Produto-81,2023-2-20,116.07
1521,Cliente-498,Produto-92,2023-6-12,371.22
1522,Cliente-480,Produto-79,2023-11-12,320.67
1523,Cliente-52,Produto-89,2023-5-6,220.12
1524,Cliente-313,Produto-62,2023-11-13,261.37
1525,Cliente-26,Produto-74,2023-5-22,291.51
1526,Cliente-200,Produto-42,2023-9-27,482.44
1527,Cliente-292,Produto-50,2023-5-6,168.59
1528,Cliente-175,Produto-31,2023-5-6,408.98
1529,Cliente-409,Produto-3,2023-1-11,353.03
1530,Cliente-28,Produto-5,2023-8-19,207.03
1531,Cliente-82,Produto-89,2023-3-18,449.88
1532,Cliente-113,Produto-36,2023-2-13,32.52
1533,Cliente-414,Produto-52,2023-8-4,144.4
1534,Cliente-484,Produto-42,2023-4-10,215.13
1535,Cliente-340,Produto-14,2023-5-28,478.59
1536,Cliente-167,Produto-40,2023-3-9,203.95
1537,Cliente-7,Produto-61,2023-8-23,161.4
1538,Cliente-388,Produto-66,2023-9-23,449.84
1539,Cliente-374,Produto-18,2023-7-6,466.54
1540,Cliente-194,Produto-71,2023-7-17,284.7
1541,Cliente-148,Produto-59,2023-11-27,386.76
1542,Cliente-411,Produto-14,2023-4-15,366.05
1543,Cliente-87,Produto-49,2023-6-4,202.25
1544,Cliente-348,Produto-60,2023-4-14,152.05
1545,Cliente-465,Produto-59,2023-1-23,99.17
1546,Cliente-302,Produto-4,2023-12-22,393.57
1547,Cliente-196,Produto-27,2023-3-8,476.78
1548,Cliente-301,Produto-9,2023-6-21,410.45
1549,Cliente-174,Produto-94,2023-1-28,100.8
1550,Cliente-267,Produto-34,2023-2-27,205.51
1551,Cliente-160,Produto-72,2023-9-27,281.65
1552,Cliente-56,Produto-98,2023-9-27,402.03
1553,Cliente-391,Produto-88,2023-3-4,234.61
1554,Cliente-484,Produto-12,2023-2-18,15.8
1555,Cliente-73,Produto-12,2023-8-9,217.21
1556,Cliente-167,Produto-13,2023-6-15,250.76
1557,Cliente-221,Produto-36,2023-3-9,387.16
1558,Cliente-220,Produto-45,2023-9-8,391.24
1559,Cliente-45,Produto-44,2023-1-11,257.71
1560,Cliente-129,Produto-77,2023-11-20,475.99
1561,Cliente-49,Produto-37,2023-3-2,286.25
1562,Cliente-152,Produto-20,2023-6-23,390.51
1563,Cliente-127,Produto-89,2023-9-15,177.0
1564,Cliente-432,Produto-29,2023-5-8,117.88
1565,Cliente-236,Produto-41,2023-9-22,478.23
1566,Cliente-270,Produto-56,2023-6-17,219.36
1567,Cliente-210,Produto-61,2023-2-13,150.36
1568,Cliente-137,Produto-97,2023-11-22,481.71
1569,Cliente-299,Produto-50,2023-12-22,146.52
1570,Cliente-22,Produto-68,2023-11-27,362.01
1571,Cliente-409,Produto-19,2023-8-18,126.18
1572,Cliente-177,Produto-86,2023-1-26,490.21
1573,Cliente-368,Produto-34,2023-1-19,270.02
1574,Cliente-435,Produto-56,2023-4-17,471.86
1575,Cliente-28,Produto-74,2023-6-11,325.57
1576,Cliente-331,Produto-7,2023-10-23,360.13
1577,Cliente-363,Produto-14,2023-9-12,331.92
1578,Cliente-124,Produto-5,2023-7-13,100.9
1579,Cliente-280,Produto-76,2023-1-14,301.57
1580,Cliente-382,Produto-77,2023-12-21,123.88
1581,Cliente-80,Produto-15,2023-7-19,172.8
1582,Cliente-232,Produto-50,2023-12-18,12.51
1583,Cliente-57,Produto-100,2023-9-8,459.54
1584,Cliente-379,Produto-12,2023-6-15,455.2
1585,Cliente-420,Produto-56,2023-5-10,203.89
1586,Cliente-181,Produto-91,2023-9-13,357.54
1587,Cliente-101,Produto-92,2023-5-16,308.2
1588,Cliente-297,Produto-65,2023-12-19,214.26
1589,Cliente-61,Produto-95,2023-5-23,192.86
1590,Cliente-333,Produto-31,2023-12-18,401.08
1591,Cliente-386,Produto-58,2023-5-24,110.37
1592,Cliente-197,Produto-36,2023-7-27,457.31
1593,Cliente-290,Produto-71,2023-2-4,115.77
1594,Cliente-99,Produto-98,2023-11-20,499.85
1595,Cliente-39,Produto-93,2023-10-9,356.04
1596,Cliente-44,Produto-8,2023-1-9,127.18
1597,Cliente-224,Produto-15,2023-8-23,184.75
1598,Cliente-417,Produto-32,2023-11-11,354.79
1599,Cliente-274,Produto-19,2023-12-17,135.33
1600,Cliente-273,Produto-31,2023-11-11,466.95
1601,Cliente-110,Produto-15,2023-11-24,133.51
1602,Cliente-31,Produto-68,2023-3-25,456.79
1603,Cliente-400,Produto-79,2023-10-10,95.23
1604,Cliente-48,Produto-14,2023-1-25,347.3
1605,Cliente-458,Produto-41,2023-3-15,464.99
1606,Cliente-280,Produto-72,2023-11-24,14.5
1607,Cliente-14,Produto-29,2023-11-22,231.3
1608,Cliente-495,Produto-74,2023-12-14,342.04
1609,Cliente-108,Produto-67,2023-9-28,446.44
1610,Cliente-262,Produto-65,2023-3-24,125.38
1611,Cliente-54,Produto-89,2023-1-27,102.38
1612,Cliente-36,Produto-12,2023-6-8,166.11
1613,Cliente-449,Produto-43,2023-3-16,394.23
1614,Cliente-55,Produto-75,2023-11-10,374.69
1615,Cliente-166,Produto-40,2023-12-6,401.24
1616,Cliente-185,Produto-27,2023-6-9,55.26
1617,Cliente-24,Produto-52,2023-6-19,322.48
1618,Cliente-278,Produto-52,2023-2-18,19.47
1619,Cliente-184,Produto-7,2023-1-21,166.76
1620,Cliente-98,Produto-20,2023-11-2,190.36
1621,Cliente-103,Produto-79,2023-1-3,66.55
1622,Cliente-65,Produto-25,2023-3-19,300.56
1623,Cliente-174,Produto-90,2023-11-15,229.19
1624,Cliente-199,Produto-22,2023-11-3,353.95
1625,Cliente-343,Produto-35,2023-7-22,266.49
1626,Cliente-310,Produto-89,2023-8-27,117.02
1627,Cliente-484,Produto-58,2023-8-23,263.52
1628,Cliente-401,Produto-66,2023-12-10,385.54
1629,Cliente-456,Produto-46,2023-8-14,102.28
1630,Cliente-93,Produto-72,2023-4-10,105.58
1631,Cliente-58,Produto-26,2023-4-12,41.5
1632,Cliente-420,Produto-36,2023-1-23,368.19
1633,Cliente-348,Produto-77,2023-5-21,318.35
1634,Cliente-74,Produto-46,2023-9-12,417.06
1635,Cliente-406,Produto-10,2023-1-23,449.56
1636,Cliente-267,Produto-64,2023-6-25,451.03
1637,Cliente-338,Produto-4,2023-10-18,72.64
1638,Cliente-222,Produto-60,2023-7-16,136.98
1639,Cliente-66,Produto-36,2023-11-6,103.44
1640,Cliente-198,Produto-1,2023-3-5,385.44
1641,Cliente-398,Produto-61,2023-11-5,323.18
1642,Cliente-391,Produto-9,2023-7-1,163.29
1643,Cliente-64,Produto-33,2023-5-20,263.39
1644,Cliente-46,Produto-39,2023-7-4,226.68
1645,Cliente-11,Produto-98,2023-12-17,471.4
1646,Cliente-122,Produto-14,2023-9-27,185.79
1647,Cliente-436,Produto-19,2023-12-8,63.63
1648,Cliente-149,Produto-6,2023-12-7,187.17
1649,Cliente-451,Produto-11,2023-5-26,478.37
1650,Cliente-152,Produto-74,2023-1-23,299.82
1651,Cliente-8,Produto-83,2023-3-18,369.84
1652,Cliente-377,Produto-66,2023-3-15,116.24
1653,Cliente-202,Produto-69,2023-12-16,31.55
1654,Cliente-162,Produto-12,2023-7-13,449.55
1655,Cliente-474,Produto-23,2023-2-5,495.12
1656,Cliente-420,Produto-93,2023-7-26,475.24
1657,Cliente-174,Produto-84,2023-11-20,226.45
1658,Cliente-394,Produto-24,2023-2-17,348.27
1659,Cliente-168,Produto-46,2023-2-5,360.69
1660,Cliente-397,Produto-97,2023-1-8,190.73
1661,Cliente-24,Produto-10,2023-6-24,322.18
1662,Cliente-90,Produto-13,2023-8-24,62.11
1663,Cliente-300,Produto-15,2023-9-28,143.09
1664,Cliente-202,Produto-12,2023-9-26,50.22
1665,Cliente-131,Produto-13,2023-1-8,457.21
1666,Cliente-55,Produto-36,2023-9-16,126.1
1667,Cliente-486,Produto-31,2023-9-26,129.98
1668,Cliente-341,Produto-26,2023-12-7,348.06
1669,Cliente-35,Produto-46,2023-6-5,207.65
1670,Cliente-194,Produto-93,2023-12-22,263.07
1671,Cliente-458,Produto-19,2023-11-18,308.7
